Code,Year,life_expectancy,gdp_per_capita,health_spending_pct_gdp,DTP3,MCV1,gini,share_below_6_85,neonatal,tuberculosis,hiv_aids,neoplasms,cardiovascular,gdp_log,neonatal_log,tuberculosis_log,hiv_aids_log
LVA,2008,72.0358,21019.832,3.3783686,94.0,96.0,0.35817897,6.9652586,3.12,4.64,5.42,285.02,806.12,4.322629240628259,1.415853163361435,1.7298840655099674,1.8594181177018698
LVA,2009,72.754,18491.115,3.6500711,94.0,92.0,0.3483174,11.365244,2.8,4.15,4.9,284.87,786.91,4.266963099571689,1.33500106673234,1.6389967146756448,1.7749523509116738
LVA,2010,72.9538,19327.377,3.6830277,92.0,95.0,0.3503441,11.860033,2.48,3.86,6.24,291.3,792.63,4.286172918088446,1.247032293786383,1.5810384379124023,1.979621206397625
LVA,2011,73.6934,21471.896,3.5192661,92.0,92.0,0.35774368,11.231044,2.52,3.54,6.21,294.33,790.8,4.3318703949710375,1.2584609896100056,1.5129270120532565,1.9754689512968577
LVA,2012,73.7447,22556.6,3.2472582,91.0,90.0,0.35237688,10.397639,2.41,3.39,6.78,294.79,793.36,4.3532736381961294,1.2267122912954254,1.47932922708708,2.0515563381903004
LVA,2013,74.1825,22681.514,3.221273,94.0,96.0,0.3550057,8.085175,2.19,3.43,7.35,302.63,815.4,4.355672040516292,1.1600209167967532,1.4883995840570443,2.122261538862764
LVA,2014,74.4319,23613.543,3.2617822,92.0,95.0,0.35115233,7.123995,2.01,3.16,7.07,299.17,801.29,4.373161153953321,1.1019400787607843,1.425515074273172,2.0881534822818573
LVA,2015,74.6854,24716.605,3.3182821,94.0,96.0,0.34204435,4.874993,1.87,3.13,7.28,295.37,795.8,4.3929888171035465,1.0543120297715298,1.4182774069729414,2.1138429683971682
LVA,2016,74.7535,25500.613,3.4266155,98.0,93.0,0.3432963,4.593847,1.63,2.86,6.84,287.52,791.59,4.406550620407193,0.9669838461896731,1.3506671834767394,2.0592388343623163
LVA,2017,74.8054,27162.365,3.4129624,98.0,96.0,0.35571936,4.5455265,1.6,2.83,6.59,288.69,800.37,4.433967580841669,0.9555114450274363,1.3428648031925547,2.0268315914075385
LVA,2018,75.0012,28488.854,3.6970372,96.0,98.0,0.3509615,3.0371244,1.5,2.8,6.38,290.99,814.59,4.454674979548832,0.9162907318741551,1.33500106673234,1.998773638612381
LVA,2019,75.5337,29411.12,3.983577,99.0,99.0,0.3448954,2.631591,1.41,2.77,6.16,292.59,824.28,4.468511563118364,0.8796267475025636,1.3270750014599193,1.9685099809725544
LBN,2011,78.4036,15972.841,3.5746965,82.0,81.0,0.3183245,1.6823137,11.48,0.88,1.22,124.25,282.44,4.203382168542322,2.5241273629412815,0.6312717768418579,0.7975071958841881
LSO,2002,45.5946,2642.6309,3.5532315,84.0,78.0,0.5157492,95.10881,89.29,123.58,784.28,82.22,176.37,3.4220365088421607,4.503026712319388,4.824948079825999,6.666040342082492
LSO,2017,53.0636,3033.479,5.5619307,87.0,90.0,0.44879702,80.98628,54.7,127.44,518.47,100.27,185.62,3.4819409927807468,4.019980146933238,4.855461869221313,6.252809061037356
LBR,2007,58.2845,901.40137,0.821559,65.0,71.0,0.36477745,96.46913,83.78,28.84,64.73,39.27,95.34,2.9549182138003993,4.440059665924491,3.3958497753355603,4.185555442275485
LBR,2014,59.1208,1028.6824,0.82515395,63.0,58.0,0.33237883,90.3324,57.53,24.34,48.48,39.96,87.55,3.0122813094386998,4.069539443303129,3.232384174892993,3.901568547524287
LBR,2016,60.4162,1267.2236,1.3923043,73.0,70.0,0.3526546,88.91974,52.04,23.3,45.48,39.57,85.5,3.102853252356477,3.971046345877607,3.190476350346503,3.8390221125436557
LTU,2000,72.0888,12111.563,4.169639,94.0,97.0,0.31674933,26.701138,2.74,9.63,1.63,218.09,574.68,4.083200192562832,1.3190856114264407,2.363680192353857,0.9669838461896731
LTU,2001,71.7902,13060.229,4.2216945,95.0,97.0,0.32012275,27.000448,2.45,10.05,1.73,230.09,606.05,4.11595079198993,1.2383742310432684,2.402430427963762,1.0043016091968684
LTU,2002,71.8008,13447.231,4.47404,95.0,98.0,0.31915566,27.193165,2.29,10.02,1.74,231.27,608.82,4.128632865362575,1.1908875647772805,2.3997118037247684,1.007957920399979
LTU,2003,72.1439,14941.42,4.597372,94.0,98.0,0.35456488,15.527755,2.25,10.1,2.05,235.94,621.65,4.174391873842067,1.1786549963416462,2.4069451083182885,1.1151415906193203
LTU,2004,72.228,15235.697,3.451822,94.0,98.0,0.35204017,14.453658,2.22,10.13,2.52,239.2,632.16,4.18286232704112,1.169381359556317,2.4096441652874536,1.2584609896100056
LTU,2005,71.7418,17388.69,3.4287176,94.0,97.0,0.35302207,14.941515,2.2,11.17,1.87,255.34,681.97,4.240266865084878,1.1631508098056809,2.498973906999436,1.0543120297715298
LTU,2006,71.5768,18709.89,3.6486075,94.0,97.0,0.34418988,8.669577,2.2,11.59,1.93,264.24,713.41,4.272071234184486,1.1631508098056809,2.532902848056256,1.0750024230289759
LTU,2007,71.5366,20561.068,3.794739,95.0,97.0,0.3479719,6.0816092,2.17,11.85,2.35,280.81,735.2,4.313045669392316,1.1537315878891892,2.553343811341229,1.208960345836975
LTU,2008,72.417,22023.621,4.4516134,96.0,97.0,0.37055656,7.63493,2.06,10.5,2.63,279.23,725.88,4.342888724764456,1.1184149159642893,2.4423470353692043,1.2892326482767593
LTU,2009,73.1775,19256.902,5.2942677,98.0,96.0,0.37225989,10.212684,1.93,8.66,2.47,265.01,684.71,4.2845864202482815,1.0750024230289759,2.2679936482244267,1.244154593958768
LTU,2010,73.4236,20978.105,4.8445034,95.0,96.0,0.33619305,10.416584,1.84,8.3,2.87,275.53,707.71,4.321766254819728,1.0438040521731147,2.2300144001592104,1.3532545070416904
LTU,2011,73.9256,23665.562,4.562992,92.0,94.0,0.32491052,7.005435,1.72,7.96,2.58,278.28,720.95,4.374116822372605,1.000631880307906,2.192770226986839,1.275362800412609
LTU,2012,74.2029,25366.955,4.1807637,93.0,93.0,0.3509868,6.9775343,1.47,7.73,2.28,280.12,728.37,4.404268338484443,0.9042181506398859,2.166765369851511,1.1878434223960523
LTU,2013,74.3116,25697.758,4.018032,93.0,93.0,0.35311148,5.773697,1.39,7.57,2.2,285.73,748.39,4.409895234977135,0.8712933659434192,2.1482677326096886,1.1631508098056809
LTU,2014,74.8426,26893.27,4.1231437,93.0,93.0,0.37681442,6.311819,1.43,7.09,2.56,281.3,737.36,4.4296436120638925,0.8878912573524571,2.0906287310704004,1.269760544863939
LTU,2015,74.6103,27162.244,4.289383,93.0,94.0,0.37375224,4.7579827,1.48,6.85,2.37,289.39,761.76,4.433965646188727,0.9082585601768908,2.060513531794317,1.2149127443642704
LTU,2016,74.8816,28086.762,4.3646336,94.0,94.0,0.38391206,4.852972,1.39,6.62,2.65,292.91,769.16,4.448501674175262,0.8712933659434192,2.030776369698555,1.2947271675944
LTU,2017,75.4399,29832.797,4.2190022,94.0,94.0,0.372897,4.4103303,1.13,5.8,2.37,281.2,747.64,4.474693972930298,0.7561219797213337,1.916922612182061,1.2149127443642704
LTU,2018,75.6767,30921.453,4.3118134,92.0,92.0,0.35707808,2.8800223,1.11,5.64,2.28,283.57,761.68,4.490259893236453,0.7466879474879752,1.8931119634883424,1.1878434223960523
LTU,2019,76.2119,32483.44,4.5601225,92.0,93.0,0.35253152,1.6353098,1.04,5.44,2.18,281.57,762.1,4.511662014839735,0.712949807856125,1.8625285401162623,1.1568811967920856
LUX,2000,77.8112,66585.98,4.913045,99.0,93.0,0.30102962,0.0,2.52,0.69,0.92,248.77,331.31,4.8233827959930435,1.2584609896100056,0.5247285289349821,0.6523251860396903
LUX,2001,78.1614,62035.97,5.3858767,99.0,94.0,0.30926323,0.0,2.49,0.68,0.91,243.35,318.28,4.792643577284546,1.2499017362143359,0.5187937934151676,0.6471032420585385
LUX,2002,78.3607,59912.57,5.6561637,99.0,94.0,0.3098299,0.0,2.24,0.67,0.9,242.84,311.83,4.777517949416426,1.1755733298042381,0.5128236264286637,0.6418538861723948
LUX,2003,77.7679,57764.754,5.845245,98.0,95.0,0.30187473,0.5125837,1.99,0.44,0.89,241.01,302.09,4.761662928173175,1.095273387402595,0.36464311358790924,0.636576829071551
LUX,2004,79.2197,53136.387,6.2077923,99.0,95.0,0.30172697,0.06595695,1.75,0.44,0.87,242.63,295.65,4.725392021295421,1.0116009116784799,0.36464311358790924,0.6259384308664953
LUX,2005,79.4015,66100.27,6.0440474,99.0,95.0,0.30840808,0.14333159,1.5,0.43,0.64,241.1,288.8,4.820203233453426,0.9162907318741551,0.3576744442718159,0.49469624183610705
LUX,2006,79.4147,64797.258,5.621431,99.0,95.0,0.3094812,0.043883357,1.48,0.42,0.63,240.02,281.9,4.811556628391194,0.9082585601768908,0.35065687161316933,0.48858001481867097
LUX,2007,79.4774,68275.55,5.3225007,99.0,96.0,0.3113375,0.02751754,1.25,0.42,0.62,237.57,270.68,4.8342652073251795,0.8109302162163288,0.35065687161316933,0.4824261492442927
LUX,2008,80.4718,66359.66,5.7309813,99.0,96.0,0.32561544,0.11213846,1.23,0.41,0.61,233.95,259.72,4.821904152209132,0.8020015854720274,0.3435897043900769,0.4762341789963716
LUX,2009,80.6129,60593.63,6.364917,99.0,96.0,0.3119692,0.22408411,1.2,0.4,0.6,233.64,253.51,4.78242697068017,0.7884573603642702,0.33647223662121295,0.4700036292457355
LUX,2010,80.5731,67784.19,6.0416913,99.0,96.0,0.3050438,0.25549206,1.18,0.39,0.59,231.56,248.71,4.831128410733831,0.7793248768009976,0.3293037471426004,0.4637340162321401
LUX,2011,80.7663,66803.414,5.1538286,99.0,96.0,0.3205412,0.20970598,1.16,0.39,0.39,228.31,241.81,4.824798657737136,0.7701082216960736,0.3293037471426004,0.3293037471426004
LUX,2012,80.9818,68756.31,4.66995,99.0,99.0,0.3434715,0.33280018,1.13,0.38,0.38,225.44,235.61,4.837312561010361,0.7561219797213337,0.32208349916911333,0.32208349916911333
LUX,2013,81.3663,65823.29,4.635597,99.0,99.0,0.32036045,0.25445467,1.29,0.37,0.37,222.51,230.6,4.818379585541715,0.8285518175661483,0.31481073984003355,0.31481073984003355
LUX,2014,81.7343,76519.35,4.5812683,99.0,99.0,0.3115832,0.2860938,1.26,0.36,0.36,218.59,222.19,4.883771272220232,0.8153648132841945,0.3074846997479606,0.3074846997479606
LUX,2015,81.8384,82382.44,4.465108,99.0,99.0,0.32922232,0.6746562,1.23,0.35,0.53,211.93,214.56,4.9158346507284705,0.8020015854720274,0.30010459245033805,0.4252677354043441
LUX,2016,82.0535,86516.09,4.386434,99.0,99.0,0.31727982,0.48788387,1.2,0.34,0.34,204.79,207.71,4.937096883746765,0.7884573603642702,0.29266961396282004,0.29266961396282004
LUX,2017,81.734,90597.55,4.457644,99.0,99.0,0.34515738,0.88405794,1.17,0.34,0.34,205.53,210.06,4.957116453351564,0.7747271675523681,0.29266961396282004,0.29266961396282004
LUX,2018,81.8035,88604.07,4.4888225,99.0,99.0,0.35368094,0.66929704,0.99,0.33,0.33,206.87,212.13,4.947453671525246,0.688134638736401,0.2851789422336624,0.2851789422336624
LUX,2019,82.1434,90479.41,4.611869,99.0,99.0,0.34241262,0.25730953,0.97,0.32,0.32,208.81,214.78,4.956549759970231,0.6780335427498971,0.2776317365982795,0.2776317365982795
MDG,2001,58.5702,1303.8961,1.8792789,60.0,59.0,0.4743543,95.93288,75.41,63.93,3.68,39.82,135.84,3.115242986338826,4.336113577659475,4.173309766520395,1.5432981099295553
MDG,2005,60.5697,1391.3483,1.9391587,85.0,74.0,0.3993718,97.98065,70.85,53.3,6.54,38.42,130.08,3.143435861719729,4.274580612525034,3.9945242269398897,2.020222182019865
MDG,2010,62.8729,1652.3534,1.8678343,70.0,66.0,0.42417488,98.053345,62.26,51.48,8.41,37.08,125.31,3.218102938417697,4.147253217877503,3.9604321446358335,2.2417729535972883
MDG,2012,63.5436,1760.0046,1.4897921,68.0,62.0,0.4264818,98.17712,58.25,50.34,8.8,37.08,124.11,3.245513802900517,4.081765780015241,3.9384701754429945,2.2823823856765264
MWI,2004,50.4534,1150.7426,1.2076721,89.0,80.0,0.3987346,97.18174,110.99,74.9,568.97,58.99,97.85,3.060978190787824,4.718409581594602,4.3294166844015844,6.345583727864558
MWI,2010,56.3806,1159.4869,1.5938023,93.0,93.0,0.45475972,96.20037,85.85,54.79,264.34,53.9,87.82,3.064265846298843,4.464182492687114,4.021594641857437,5.58101202248877
MWI,2016,62.2093,1084.6626,2.690713,84.0,81.0,0.44694307,96.84706,62.82,45.71,109.96,52.46,82.3,3.03529466560748,4.156066620850098,3.8439582745140166,4.7091697760065765
MWI,2019,64.1188,1161.3806,2.4097157,95.0,92.0,0.38543174,97.29516,53.72,41.32,74.78,53.14,82.26,3.0649745671912627,4.002229273314295,3.7452597875500437,4.327834405590455
MYS,2003,73.7964,14028.735,1.5188433,96.0,93.0,0.46416202,27.815994,6.19,9.08,8.49,70.45,155.7,4.1470185115637594,1.9726911717329554,2.3105532626432224,2.2502386126218363
MYS,2006,74.1642,16887.713,1.6748803,95.0,95.0,0.4475235,22.379272,5.19,7.74,7.51,71.17,149.47,4.227570839699444,1.8229350866965048,2.167910189667444,2.1412419425852827
MYS,2008,74.2502,20175.873,1.5973082,97.0,95.0,0.45479712,22.079884,5.42,7.52,7.26,73.8,152.61,4.304832335507119,1.8594181177018698,2.1424163408412245,2.1114245875328868
MYS,2011,74.7459,22259.436,1.7648227,96.0,95.0,0.43943596,12.898733,4.67,6.71,8.09,75.74,151.52,4.347514156171606,1.7351891177396608,2.0425181875752383,2.2071749081893874
MYS,2013,75.0348,24149.773,1.8935707,97.0,95.0,0.41348827,6.55225,4.25,6.0,8.65,77.03,145.9,4.382913052880047,1.6582280766035324,1.9459101490553132,2.2669579153508947
MYS,2015,75.0942,23256.72,2.0336142,99.0,93.0,0.410664,4.818305,5.29,5.99,8.06,82.36,154.41,4.3665484642038335,1.8389610707123492,1.944480556245719,2.203869120054888
MYS,2018,75.6444,24924.95,1.9238571,99.0,96.0,0.41176775,3.3909593,4.19,5.86,4.85,89.95,168.22,4.396634295780248,1.6467336971777973,1.925707441737794,1.766441661243765
MDV,2002,73.2915,10279.531,2.5497594,98.0,97.0,0.41312027,71.333374,38.4,8.23,0.0,40.12,124.47,4.011973300577695,3.673765816303888,2.222459048514761,0.0
MDV,2009,77.0689,14146.273,5.823814,98.0,98.0,0.38372764,50.49755,28.14,4.02,0.29,39.62,106.52,4.15064203500258,3.3721118007670587,1.6134299337036377,0.25464221837358075
MDV,2016,79.872,18515.838,7.425929,99.0,99.0,0.31285647,5.480559,20.53,2.93,0.23,41.05,101.96,4.267543372369261,3.0694473113762717,1.3686394258811698,0.20701416938432612
MDV,2019,80.116,19411.275,6.3931475,98.0,99.0,0.2928509,3.8848698,15.38,2.87,0.21,43.88,107.02,4.2880540622960766,2.7960610784249234,1.3532545070416904,0.1906203596086497
MLI,2001,51.2838,1471.3109,1.0544715,49.0,54.0,0.39867282,95.60496,180.22,48.62,49.85,46.44,104.95,3.1677044523929125,5.199711762793915,3.9043939782636548,3.928880122494569
MLI,2006,54.6149,1612.9946,1.2240738,78.0,68.0,0.38929963,93.74021,173.97,37.29,45.44,44.51,98.35,3.2076329134558383,5.164614530656529,3.6451887654892032,3.8381611568296905
MLI,2009,55.8745,1974.575,0.6675912,73.0,73.0,0.33037955,95.93998,170.9,37.91,33.99,44.24,97.94,3.2954736341310813,5.146912912388804,3.661251286996462,3.5550623063795967
MLI,2018,59.3934,2374.083,1.1511827,77.0,70.0,0.3596336,80.95806,155.29,27.85,23.13,44.55,93.62,3.3754958981956085,5.051713255854102,3.3621099929541085,3.1834558796369405
MLT,2006,79.7788,25058.86,6.033685,85.0,94.0,0.28019977,0.82714427,2.89,0.24,0.48,190.15,307.85,4.398961309795766,1.358409157630355,0.2151113796169455,0.3920420877760237
MLT,2007,80.0877,26269.72,5.4574027,74.0,79.0,0.2920774,1.1257546,2.88,0.24,0.48,194.15,306.81,4.419455443813745,1.355835153635182,0.2151113796169455,0.3920420877760237
MLT,2008,80.0945,26133.05,5.091847,72.0,78.0,0.28995508,0.5894222,3.1,0.24,0.48,198.34,306.47,4.417190099389384,1.410986973710262,0.2151113796169455,0.3920420877760237
MLT,2009,80.676,25905.693,5.1440988,73.0,82.0,0.30244797,1.0006418,3.09,0.24,0.48,202.23,307.03,4.413395214536685,1.4085449700547104,0.2151113796169455,0.3920420877760237
MLT,2010,81.8134,26953.379,5.135127,76.0,73.0,0.29025868,0.4630603,3.08,0.24,0.47,205.37,306.87,4.430613218096613,1.4060969884160703,0.2151113796169455,0.3852624007906449
MLT,2011,81.1465,28355.166,5.444358,96.0,84.0,0.2914259,0.5631803,3.06,0.24,0.47,208.41,315.09,4.452632194125032,1.4011829736136412,0.2151113796169455,0.3852624007906449
MLT,2012,81.3905,28859.14,5.4993553,99.0,93.0,0.2936045,0.4389185,2.81,0.23,0.47,211.2,318.08,4.460283385010441,1.3376291891386096,0.20701416938432612,0.3852624007906449
MLT,2013,82.0149,27884.654,5.7399645,99.0,99.0,0.28843665,0.19352913,3.03,0.23,0.47,213.09,314.85,4.445365260022738,1.3937663759585917,0.20701416938432612,0.3852624007906449
MLT,2014,82.7362,28741.291,5.597742,99.0,98.0,0.29020345,0.14190029,2.99,0.23,0.46,213.58,311.86,4.4585062718560975,1.3837912309017721,0.20701416938432612,0.3784364357202451
MLT,2015,82.9621,33804.832,5.4126062,97.0,89.0,0.29433772,0.288894,2.92,0.22,0.45,206.53,302.26,4.528978781962589,1.366091653802371,0.1988508587451652,0.37156355643248307
MLT,2016,83.1107,34217.0,5.6370535,97.0,93.0,0.29089114,0.29847062,2.86,0.22,0.44,206.69,305.31,4.534241929794221,1.3506671834767394,0.1988508587451652,0.36464311358790924
MLT,2017,83.5867,35154.08,5.594651,98.0,91.0,0.2923224,0.3113678,2.56,0.21,0.43,205.17,303.27,4.54597573671451,1.269760544863939,0.1906203596086497,0.3576744442718159
MLT,2018,83.3448,38692.336,5.5929055,97.0,96.0,0.28665087,0.2830555,2.48,0.21,0.21,202.04,299.45,4.587624950483307,1.247032293786383,0.1906203596086497,0.1906203596086497
MLT,2019,83.2065,38910.08,5.1835227,98.0,96.0,0.3104208,0.6822555,2.18,0.2,0.2,198.8,295.82,4.590062123723888,1.1568811967920856,0.18232155679395465,0.18232155679395465
MRT,2000,61.0282,3186.7036,0.46969447,51.0,46.0,0.39028475,80.94244,101.4,26.9,1.91,46.53,109.32,3.503341670982143,4.628886712605407,3.32862668882732,1.068153081183401
MRT,2004,61.5931,3626.7964,0.70654863,70.0,73.0,0.4016877,82.63426,91.51,23.53,1.53,47.41,104.96,3.559523175972388,4.527316746783227,3.199896858270398,0.9282193027394289
MRT,2008,62.399,3848.079,0.8877672,74.0,65.0,0.35685378,71.63362,81.08,19.19,0.75,47.28,99.14,3.5852439794031685,4.407694381422459,3.005187432324746,0.5596157879354227
MRT,2014,64.1546,4307.874,1.2523447,81.0,75.0,0.3261935,66.7636,60.18,14.6,0.6,47.06,93.26,3.6342629922338885,4.113820338722757,2.747270914255491,0.4700036292457355
MUS,2006,72.8912,15771.482,1.6400527,97.0,99.0,0.3565342,22.79438,11.55,0.95,2.77,81.9,242.53,4.197872504627665,2.529720665577793,0.6678293725756554,1.3270750014599193
MUS,2012,74.368,19543.262,1.9007318,98.0,99.0,0.384654,19.37313,8.77,1.16,6.75,92.85,210.37,4.290997054283679,2.2793164660546914,0.7701082216960736,2.0476928433652555
MUS,2017,74.8812,22267.203,2.559041,94.0,89.0,0.36761206,13.518305,7.44,1.24,7.9,112.04,240.11,4.347665668405671,2.1329823086078656,0.8064758658669485,2.186051276738094
MEX,2000,73.5692,14849.223,2.0117788,97.0,96.0,0.5258397,48.176388,28.65,3.85,4.92,61.63,88.02,4.171703729367649,3.3894621254437345,1.5789787049493917,1.7783364488959144
MEX,2002,74.1059,14265.164,2.1650572,97.0,96.0,0.50088656,45.311375,25.78,3.37,5.09,63.19,91.13,4.15427676890481,3.2876553402630266,1.4747630091074988,1.8066480817218056
MEX,2004,74.372,14894.119,2.5874462,98.0,96.0,0.50030077,42.126823,23.17,2.9,5.15,64.28,93.06,4.173014819417173,3.1851121947153915,1.3609765531356006,1.8164520818184267
MEX,2005,74.3765,15638.168,2.4649763,98.0,96.0,0.5012036,40.896015,22.02,2.78,5.09,65.91,95.66,4.194185874421232,3.1363634032937364,1.3297240096314962,1.8066480817218056
MEX,2006,74.3313,15983.76,2.421981,98.0,96.0,0.48936054,37.157337,20.85,2.61,5.2,65.81,95.07,4.203678949894784,3.084200921541599,1.2837077723447896,1.824549292051046
MEX,2008,74.1524,16461.701,2.616555,96.0,96.0,0.49883848,37.780468,18.83,2.52,5.43,68.52,101.2,4.216474709171839,2.9871959425317045,1.2584609896100056,1.860974538249528
MEX,2010,74.1901,16873.336,2.8809936,95.0,95.0,0.4721391,38.085945,16.99,2.35,5.01,69.53,106.75,4.227200954738598,2.8898160479624417,1.208960345836975,1.7934247485471162
MEX,2012,74.574,18862.564,3.0072196,99.0,99.0,0.48713467,35.416523,15.26,2.15,4.8,70.51,109.72,4.275600726331675,2.7887081041196646,1.1474024528375417,1.7578579175523736
MEX,2014,74.7974,18637.203,2.8923101,87.0,97.0,0.4872244,38.298653,13.5,2.12,4.43,74.99,119.41,4.270380735656819,2.6741486494265287,1.1378330018213911,1.691939133945844
MEX,2016,74.4122,18913.807,2.8477979,93.0,96.0,0.47677714,33.580654,11.81,2.06,4.17,77.42,123.72,4.276778953101313,2.550226115908643,1.1184149159642893,1.6428726885203377
MEX,2018,74.0146,19200.268,2.6718502,88.0,97.0,0.46706957,31.05756,10.41,2.09,4.09,82.21,129.69,4.283307290688385,2.4344901638739844,1.128171090909654,1.6272778305624314
MDA,2000,66.4168,2596.4407,2.9014316,95.0,89.0,0.36425692,90.77046,8.1,10.41,4.56,124.37,585.55,3.4143784082109256,2.2082744135228043,2.4344901638739844,1.715598108262491
MDA,2001,66.7866,2745.8767,2.865841,97.0,94.0,0.37989193,85.76266,7.09,10.79,3.87,125.26,593.33,3.4386810319131675,2.0906287310704004,2.4672517145492794,1.5830939370944985
MDA,2002,66.9379,3037.6013,3.5467281,97.0,94.0,0.3584591,76.91084,6.08,11.37,4.44,130.34,628.08,3.482530769996471,1.9572739077056285,2.5152741864043966,1.6937790608678513
MDA,2003,67.4194,3377.0925,3.2140553,98.0,96.0,0.34902084,69.5959,5.71,11.96,4.54,135.69,652.56,3.5285429563089097,1.9035989509835904,2.561867690924129,1.7119945007591924
MDA,2004,67.8612,3558.1033,5.3084745,98.0,96.0,0.35029566,70.22169,5.46,12.33,5.34,138.95,644.33,3.551218552508092,1.8656293177945105,2.5900171341906173,1.8468787684491346
MDA,2005,68.1689,3973.4304,5.0395036,98.0,97.0,0.36280838,75.25512,5.34,13.61,5.52,150.58,668.27,3.5991656101651253,1.8468787684491346,2.681706225762608,1.8748743759385615
MDA,2006,68.4794,4252.946,5.194627,97.0,96.0,0.35400927,41.899483,5.46,13.29,5.69,153.19,661.44,3.6286898684768008,1.8656293177945105,2.659559991941776,1.900613874140137
MDA,2007,68.9471,4308.73,5.62991,92.0,96.0,0.34421042,32.45222,5.84,13.11,6.36,158.23,678.09,3.6343492805390567,1.922787731634459,2.6468837658647226,1.9960599327407849
MDA,2008,69.3936,4554.759,5.2791314,90.0,95.0,0.34692442,33.995872,6.43,12.67,6.35,163.09,682.23,3.658465402661577,2.005525858729668,2.6152036507358583,1.9947003132247452
MDA,2009,69.5732,4507.9023,5.832838,85.0,90.0,0.32910907,33.010178,6.77,12.71,5.83,170.52,691.81,3.653974494989269,2.050270164379556,2.6181254935742233,1.9213246735826988
MDA,2010,69.3569,5130.034,4.6463413,90.0,97.0,0.3205092,30.065006,6.69,12.75,5.81,182.16,718.92,3.7101202434672653,2.0399207835175526,2.6210388241125804,1.918392120161421
MDA,2011,69.1919,5895.299,4.2451754,93.0,91.0,0.30628577,27.017742,6.55,10.29,5.76,172.41,662.44,3.770505836701174,2.0215475632609334,2.4239173781615704,1.9110228900548727
MDA,2012,69.1431,6565.321,4.4354115,92.0,91.0,0.2915884,25.862041,6.32,9.59,5.17,179.89,676.64,3.817255965021167,1.9906103279732201,2.359910159613315,1.8196988379172965
MDA,2013,69.0988,6746.7275,4.054993,90.0,91.0,0.2853416,21.074924,6.19,8.45,5.02,182.5,674.44,3.8290931693762422,1.9726911717329554,2.2460147415056513,1.7950872593207297
MDA,2014,69.0307,7270.467,4.259882,90.0,90.0,0.26833853,19.855055,6.01,8.38,5.24,196.85,717.92,3.861562307559071,1.9473377010464987,2.238579763018133,1.8309801823813363
MDA,2015,69.2396,7468.925,3.897043,87.0,89.0,0.27028158,17.66511,5.9,8.03,5.14,209.79,764.06,3.873258098446669,1.9315214116032138,2.200552367428894,1.814824742159051
MDA,2016,69.9169,8005.567,3.6767955,89.0,88.0,0.26345387,17.717724,5.65,7.26,4.76,209.37,773.89,3.903392096561477,1.8946168546677629,2.1114245875328868,1.7509374747078
MDA,2017,70.5155,9095.337,3.5497465,88.0,93.0,0.25899243,17.489084,5.29,6.26,5.23,201.06,756.07,3.958818795156397,1.8389610707123492,1.9823798288367047,1.8293763327993617
MDA,2018,70.4916,9252.155,3.7236705,93.0,93.0,0.25661647,14.574021,4.88,6.06,5.26,200.65,762.96,3.9662428998314856,1.7715567619105355,1.9544450515051506,1.8341801851120072
MDA,2019,70.9351,9438.566,3.806777,91.0,97.0,0.26016647,14.697258,4.56,5.91,5.24,200.64,753.01,3.9749060170105732,1.715598108262491,1.9329696377795786,1.8309801823813363
MNG,2002,63.5178,3844.4285,3.0493689,98.0,98.0,0.32892948,77.086655,38.36,21.6,0.2,141.36,316.99,3.584831788157284,3.6727500721840527,3.1179499062782403,0.18232155679395465
MNG,2007,65.9701,7459.4053,2.8818529,95.0,98.0,0.3582187,50.61641,37.58,18.56,0.23,150.08,290.72,3.8727042047885427,3.652734007477583,2.9734866646066713,0.20701416938432612
MNG,2010,67.1822,8756.164,2.4448433,96.0,97.0,0.33081213,48.962086,37.38,16.51,0.3,162.9,292.07,3.942313887161315,3.647536490579554,2.8627721462977607,0.26236426446749106
MNG,2011,67.4393,10886.072,2.1319282,99.0,98.0,0.33883506,43.740692,36.14,15.99,0.33,165.49,292.26,4.0368712023950994,3.61469455592456,2.8326249356838407,0.2851789422336624
MNG,2012,68.1114,12384.991,2.3420372,99.0,99.0,0.33751616,34.030483,34.41,15.27,0.36,165.73,286.5,4.092895695326235,3.566994266123812,2.7893229212309465,0.3074846997479606
MNG,2014,69.0472,11395.379,2.3726292,99.0,98.0,0.3203779,28.084623,29.69,13.63,0.41,165.7,271.3,4.05672877399831,3.4239368686316447,2.683074215032033,0.3435897043900769
MNG,2016,69.8647,10377.35,2.6248667,99.0,98.0,0.32345733,41.860325,22.17,12.56,0.43,173.01,281.87,4.016086464561461,3.142858338444285,2.6071242825122494,0.3576744442718159
MNG,2018,71.1992,10774.735,2.2105834,99.0,99.0,0.3274099,38.348087,19.23,11.84,0.44,180.0,293.56,4.032406597677042,3.007166651179654,2.552565298261815,0.36464311358790924
MNE,2011,76.0684,17592.91,4.85758,95.0,91.0,0.30819854,7.8296056,4.11,0.79,0.32,241.51,603.14,4.245337680981953,1.631199404215613,0.5822156198526637,0.2776317365982795
MNE,2012,76.3268,17188.65,5.3049355,94.0,90.0,0.32273737,9.732717,3.79,0.79,0.32,242.13,605.64,4.235241768451222,1.5665304114228238,0.5822156198526637,0.2776317365982795
